temp_2010,temp_2011,temp_2012,temp_2013,temp_2014,temp_2015,temp_2016,temp_2017,temp_2018,temp_2019
-25.575,-16.254166666666666,-6.379166666666666,-14.986956521739131,-27.6625,-14.870833333333334,-6.0125,-9.8125,-20.85,-21.158333333333335
-26.0625,-18.395833333333332,-12.925,-11.283333333333333,-26.108333333333334,-15.791666666666666,-4.375,-14.4875,-17.516666666666666,-11.395833333333334
-20.566666666666666,-19.458333333333332,-5.791666666666667,-9.266666666666667,-14.720833333333333,-23.366666666666667,-7.216666666666667,-19.9,-22.416666666666668,0.9291666666666667
-16.7875,-14.625,-1.8208333333333333,-6.470833333333333,-21.8,-27.34166666666667,-8.395833333333334,-23.483333333333334,-23.675,-2.0833333333333335
-14.316666666666666,-16.170833333333334,2.283333333333333,-13.041666666666666,-29.6875,-22.35,-7.631818181818182,-22.520833333333332,-23.233333333333334,-5.658333333333333
-15.304166666666667,-18.7,-1.9541666666666666,-9.966666666666667,-28.229166666666668,-19.045833333333334,-11.634782608695652,-17.9375,-15.091666666666667,-8.283333333333333
-22.941666666666666,-15.095833333333333,-5.429166666666666,-3.1666666666666665,-23.7875,-21.620833333333334,-9.920833333333333,-18.53333333333333,-5.066666666666666,-1.7583333333333333
-20.883333333333333,-13.904166666666667,-2.8583333333333334,-3.9125,-24.395833333333332,-17.15833333333333,-14.520833333333334,-19.295833333333334,-8.2,-11.683333333333334
-19.9625,-16.191666666666666,1.6083333333333334,-4.533333333333333,-10.9,-18.558333333333334,-22.975,-18.879166666666666,-5.520833333333333,-16.504166666666666
-11.558333333333334,-14.1875,2.779166666666667,-0.9416666666666667,-6.829166666666667,-20.40416666666667,-24.345833333333335,-17.158333333333335,-9.383333333333333,-11.745833333333334
-11.708333333333334,-13.266666666666667,-13.404166666666667,-10.166666666666666,-6.870833333333334,-20.854166666666668,-22.325,-22.358333333333334,-22.566666666666666,-9.820833333333333
-7.541666666666667,-14.8125,-18.104166666666668,-19.1,-2.5833333333333335,-23.166666666666668,-21.591666666666665,-22.008333333333333,-22.979166666666668,-8.158333333333333
-4.4375,-11.179166666666667,-17.3875,-19.7125,-12.458333333333334,-17.54090909090909,-20.18695652173913,-24.366666666666667,-22.4875,-5.783333333333333
-6.304166666666667,-14.204166666666666,-10.258333333333333,-18.2625,-14.629166666666666,-7.8875,-18.8625,-16.104166666666668,-18.1125,-9.145833333333334
-2.529166666666667,-21.40416666666667,-5.466666666666667,-14.604166666666666,-11.266666666666667,-8.370833333333334,-20.5125,-11.633333333333333,-24.4,-12.4625
0.058333333333333286,-18.445833333333333,-16.920833333333334,-19.15,-16.095833333333335,-13.591666666666667,-24.141666666666666,-9.645833333333334,-18.354166666666668,-21.379166666666666
-1.9666666666666668,-18.325,-24.25,-20.108333333333334,-17.920833333333334,-1.8916666666666666,-23.191666666666666,-8.108333333333333,-6.195833333333334,-18.379166666666666
-4.841666666666667,-25.166666666666668,-25.058333333333334,-15.2125,-9.0125,-9.0125,-18.945833333333333,-2.3541666666666665,-5.029166666666667,-25.891666666666666
-7.75,-18.370833333333334,-24.229166666666668,-17.475,-11.995833333333334,-6.441666666666666,-17.8125,-1.6,1.5,-26.491666666666667
-5.079166666666667,-23.991666666666667,-20.808333333333334,-23.691666666666666,-23.870833333333334,-5.7125,-10.816666666666666,1.725,-4.054166666666666,-26.283333333333335
-5.754166666666666,-24.258333333333333,-16.8,-26.133333333333333,-20.4875,-12.754166666666666,-12.945833333333333,1.6,-7.525,-14.725
-1.3958333333333333,-25.2375,-7.766666666666667,-24.433333333333334,-24.175,-3.5416666666666665,-13.125,0.9875,-5.270833333333333,-10.870833333333334
0.44166666666666665,-16.8625,-11.141666666666667,-24.470833333333335,-21.40416666666667,3.2666666666666666,-6.708333333333333,-0.95,-5.9625,-11.725
-1.7958333333333334,-13.191666666666666,-11.475,-24.175,-6.879166666666666,-6.441666666666666,-7.645833333333333,-3.475,-8.333333333333334,-23.866666666666667
-13.941666666666666,-9.075,-3.654166666666667,-21.770833333333332,-19.7875,-8.0125,-5.558333333333334,-6.408333333333333,-6.666666666666667,-26.441666666666666
-17.583333333333332,-11.358333333333333,-0.25833333333333336,-17.9375,-21.4,-1.625,-5.0875,-8.220833333333333,-3.8333333333333335,-25.383333333333333
-17.983333333333334,-10.270833333333334,-3.9,-13.45,-26.629166666666666,-2.720833333333333,-2.727272727272727,-5.054166666666667,-14.320833333333333,-23.875
-18.6375,-6.583333333333333,-8.770833333333334,-9.65,-22.454166666666666,-2.2125,-11.947826086956521,-5.679166666666666,-20.8125,-19.625
-19.683333333333334,-17.429166666666667,-13.791666666666668,-9.775,-16.3125,-14.570833333333333,-0.9791666666666666,-10.775,-19.408333333333335,-31.879166666666666
-19.05,-26.366666666666667,-6.7625,-16.804166666666667,-21.079166666666666,-11.7875,1.0041666666666667,-4.0625,-12.054166666666667,-32.3125
-19.2625,-22.5375,-4.6875,-25.045833333333334,-19.829166666666666,-21.5625,-6.858333333333333,-7.716666666666667,-17.820833333333333,-26.59166666666667
-20.2125,-21.041666666666668,-5.0875,-26.65416666666667,-19.554166666666667,-22.983333333333334,-8.6625,-17.091666666666665,-22.120833333333334,-15.745833333333334
-15.95,-17.879166666666666,-6.9875,-22.2125,-16.695833333333333,-15.516666666666666,-9.8,-16.325,-20.4375,-15.616666666666667
-13.225,-4.7875,-6.75,-17.525,-14.708333333333334,-15.354166666666666,-10.391666666666667,-13.654166666666667,-22.366666666666667,-20.3625
-13.429166666666667,1.6625,-3.558333333333333,-16.366666666666667,-18.6375,-20.03181818181818,-9.995833333333334,-12.841666666666667,-20.1625,-22.204166666666666
-7.3125,-1.7375,-0.5916666666666667,-19.0375,-20.74736842105263,-12.49090909090909,-7.954166666666667,-15.941666666666666,-18.141666666666666,-23.9875
-7.320833333333333,-13.258333333333333,-6.966666666666667,-14.370833333333334,-17.131818181818183,-15.9125,-3.8333333333333335,-15.9,-18.975,-20.266666666666666
-11.979166666666666,-18.816666666666666,-13.3,-15.633333333333333,-16.229166666666668,-12.216666666666667,-7.5,-19.125,-17.958333333333332,-23.0125
-9.975,-16.958333333333332,-7.454166666666667,-10.504166666666666,-19.079166666666666,-17.416666666666668,-12.675,-20.658333333333335,-18.875,-23.458333333333332
-15.191666666666666,-19.191666666666666,-13.3375,-4.608333333333333,-23.041666666666668,-15.104166666666666,-17.029166666666665,-17.441666666666666,-18.05,-24.754166666666666
-16.604166666666668,-20.429166666666667,-22.204166666666666,-4.229166666666667,-22.65,-8.033333333333333,-17.925,-7.5375000000000005,-15.704166666666667,-23.425
-13.729166666666666,-9.85,-16.925,-8.683333333333334,-18.6625,-19.670833333333334,-15.283333333333333,-7.620833333333334,-17.254166666666666,-15.929166666666667
-10.966666666666667,-6.533333333333333,-10.55,-5.529166666666667,-18.96818181818182,-20.45,-21.945833333333333,-4.120833333333334,-21.370833333333334,-9.275
-8.845833333333333,-0.925,-7.079166666666667,-5.325,-18.61304347826087,-14.3875,-19.416666666666668,-1.0916666666666666,-10.529166666666667,-15.754166666666666
-11.775,-3.0625,-5.604166666666666,-13.925,-20.21666666666667,-24.683333333333334,-9.3125,-4.645833333333333,-4.9,-17.195833333333333
-9.775,1.9833333333333334,-3.2875,-14.2,-14.758333333333333,-17.520833333333332,-4.779166666666667,-7.4125,-18.7,-18.6375
-10.233333333333333,-1.2166666666666668,-4.170833333333333,-13.158333333333333,-14.358333333333333,-15.0625,-15.158333333333333,-0.17083333333333336,-13.35,-18.5375
-11.195833333333333,-8.229166666666666,-5.845833333333333,-4.916666666666667,-5.520833333333333,-20.15416666666667,-9.483333333333333,2.95,-12.083333333333334,-17.175
-13.025,-16.670833333333334,-6.491666666666667,-15.845833333333333,-2.683333333333333,-23.816666666666666,-0.11666666666666671,3.8125,-15.191666666666666,-19.158333333333335
-8.7,-18.679166666666667,-3.058333333333333,-23.1875,-8.316666666666666,-20.266666666666666,1.1083333333333334,1.7166666666666666,-18.795833333333334,-18.008333333333333
-8.133333333333333,-20.279166666666665,0.029166666666666684,-20.245833333333334,-11.045833333333334,-12.429166666666667,-5.7875000000000005,2.775,-14.4,-12.0875
-8.354166666666666,-17.041666666666668,-3.654166666666667,-11.941666666666666,-17.1625,-22.8375,-13.329166666666667,1.5416666666666667,-14.416666666666666,-11.6
-9.270833333333334,-12.066666666666666,-5.208333333333333,-11.041666666666666,-14.866666666666667,-25.645833333333332,-3.995833333333333,0.27083333333333337,-13.566666666666666,-13.883333333333333
-18.09166666666667,-12.0625,-5.825,-7.679166666666666,-15.291666666666666,-13.325,-4.3125,-6.158333333333333,-12.033333333333333,-10.6125
-17.379166666666666,-19.304166666666667,-11.6,-8.116666666666667,-20.616666666666667,-13.833333333333334,-7.391666666666667,-10.866666666666667,-9.370833333333334,-18.075
-10.333333333333334,-22.5625,-12.983333333333333,-6.658333333333333,-21.720833333333335,-20.3625,-5.475,-9.7125,-6.804166666666667,-21.829166666666666
-6.8125,-21.120833333333334,-10.8875,-6.154166666666667,-20.070833333333333,-19.004166666666666,-1.25,-10.216666666666667,-6.591666666666667,-20.720833333333335
-7.620833333333334,-14.120833333333334,-15.1375,-4.895833333333333,-24.454166666666666,-15.316666666666666,-3.175,-10.804166666666667,-5.845833333333333,-16.279166666666665
-7.804166666666666,-9.8875,-10.558333333333334,-8.529166666666667,-21.275,-12.529166666666667,-10.704166666666666,-12.270833333333334,-5.191666666666666,-11.054166666666667
-7.483333333333333,-18.5625,-2.075,-9.245833333333334,-28.2,-11.708333333333334,-14.120833333333334,-10.25,-2.870833333333333,-15.916666666666666
-7.141666666666667,-20.175,-4.991666666666666,-7.816666666666666,-23.433333333333334,-9.533333333333333,-12.9375,-16.808333333333334,-5.070833333333334,-20.820833333333333
-8.595833333333333,-13.1625,-12.625,-3.3083333333333336,-20.8625,-13.9375,-12.708333333333334,-11.641666666666666,-1.3458333333333332,-21.183333333333334
-1.9583333333333333,-12.4625,-13.033333333333333,-4.4,-18.3875,-20.783333333333335,-7.070833333333333,-0.45,2.0875,-14.041666666666666
-2.0375,-14.329166666666667,-5.879166666666666,-6.745833333333334,-11.308333333333334,-15.1625,-5.266666666666667,2.35,-0.4666666666666667,-12.645833333333334
-2.6458333333333335,-15.583333333333334,-1.375,-7.820833333333333,-6.804166666666667,-4.154166666666667,2.8041666666666667,2.25,-6.595454545454546,-12.8
-2.2916666666666665,-18.516666666666666,-7.895833333333333,-7.279166666666667,-10.666666666666666,-5.5125,2.3916666666666666,-11.308333333333334,-9.395833333333334,-15.466666666666667
0.7541666666666667,-13.554166666666667,-8.070833333333333,-4.904166666666667,-12.470833333333333,-0.25416666666666665,0.16249999999999998,-12.8375,-8.316666666666666,-9.229166666666666
1.7083333333333333,-7.766666666666667,-8.770833333333334,-4.983333333333333,-2.5166666666666666,1.725,-5.025,-18.2625,-9.8875,-4.4875
1.8875,-7.958333333333333,1.4208333333333334,-8.108333333333333,0.85,4.645833333333333,-0.7166666666666667,-19.829166666666666,-4.620833333333334,-9.504166666666666
1.9458333333333333,-1.0541666666666667,4.791666666666667,-8.308333333333334,-9.579166666666666,0.3416666666666667,6.883333333333334,-17.091666666666665,-2.3333333333333335,-10.645833333333334
2.904166666666667,-15.6375,5.8375,-7.579166666666667,-11.065217391304348,4.304166666666666,6.391666666666667,-14.033333333333333,-4.045833333333333,-3.675
5.770833333333333,-12.166666666666666,6.0375,-10.716666666666667,-0.4083333333333334,3.625,6.379166666666666,-13.254166666666666,-4.933333333333334,-2.5541666666666667
3.35,-4.040909090909091,7.654166666666667,-5.633333333333333,-10.225,6.979166666666667,6.566666666666666,-8.845833333333333,-3.875,-0.7708333333333334
4.108333333333333,2.705263157894737,7.116666666666666,-15.4375,-18.6875,10.491666666666667,5.875,-3.8375,-7.295833333333333,-4.491666666666667
1.8333333333333333,2.2666666666666666,10.6125,-11.5125,-11.558333333333334,-8.354166666666666,-1.45,-10.033333333333333,-0.3958333333333333,3.8375
3.3375,0.06666666666666668,12.695833333333333,-8.966666666666667,-15.541666666666668,-3.095833333333333,-3.129166666666667,-4.554166666666666,1.275,1.3
-1.2874999999999999,-6.504166666666666,13.266666666666666,-6.854166666666667,-14.583333333333334,-0.4666666666666667,-4.283333333333333,1.6416666666666666,1.0458333333333334,1.2791666666666668
-4.908333333333333,-6.079166666666667,1.3333333333333333,-4.725,-12.108333333333333,1.325,2.3958333333333335,-0.43333333333333335,-0.03333333333333337,-5.5625
-10.4375,-5.139130434782609,-3.220833333333333,-4.895833333333333,-12.070833333333333,-1.025,-4.183333333333334,1.3625,0.9333333333333333,-4.629166666666666
-0.475,-5.5625,2.9958333333333336,-5.960869565217391,-7.054166666666667,-5.608333333333333,-2.7875,3.8208333333333333,1.2416666666666667,-0.42083333333333334
-1.1541666666666668,-4.091666666666667,2.379166666666667,-5.416666666666667,-8.845833333333333,-3.875,2.375,2.1166666666666667,2.5791666666666666,3.0666666666666664
5.270833333333333,-2.8666666666666667,2.4333333333333336,-2.3125,-8.458333333333334,2.0875,2.3833333333333333,1.775,-3.9333333333333336,-0.44166666666666665
10.433333333333334,-1.3875,1.4041666666666666,-4.016666666666667,-1.4791666666666667,6.4,5.579166666666667,7.8625,-9.245833333333334,-0.875
10.741666666666667,0.4125,3.6125,-0.07916666666666666,-2.0166666666666666,6.175,5.795833333333333,7.8125,-12.045833333333333,-2.683333333333333
11.354166666666666,1.3833333333333333,11.708333333333334,-6.433333333333334,-10.4125,6.041666666666667,1.4958333333333333,5.925,-11.191666666666666,-0.39999999999999997
8.95,2.3125,10.995833333333334,-6.575,-9.495833333333334,8.579166666666666,-4.7125,5.283333333333333,-7.525,2.533333333333333
4.308333333333334,4.425,8.816666666666666,-6.616666666666666,-6.525,-1.7791666666666668,-8.65,8.6125,-13.933333333333334,-0.525
4.245833333333334,1.7375,8.475,-1.9958333333333333,-2.8375,-6.191666666666666,-5.6125,8.958333333333334,-9.95,-2.4375
8.504166666666666,1.7166666666666666,8.6125,-3.7624999999999997,-1.075,-5.958333333333333,-5.179166666666666,5.058333333333334,-5.0625,0.2375
9.270833333333334,2.8333333333333335,9.845833333333333,-4.566666666666666,1.5958333333333332,-5.454166666666667,0.03333333333333332,3.0083333333333333,-6.895833333333333,0.6291666666666667
5.133333333333334,4.254166666666666,12.495833333333334,-0.1375,2.4208333333333334,-0.38333333333333336,0.7291666666666666,5.5249999999999995,-11.020833333333332,2.1083333333333334
3.7,5.804166666666667,7.6375,-3.2333333333333334,0.9083333333333333,0.6625,0.35000000000000003,9.6625,-8.170833333333333,5.5
5.395833333333333,3.841666666666667,2.5124999999999997,-7.7,2.425,4.158333333333333,-5.954166666666667,12.795833333333334,-6.2,2.5625
7.670833333333333,7.0125,-3.4,-6.258333333333334,6.341666666666667,4.7,-2.3041666666666667,1.1541666666666668,-2.908333333333333,-4.308333333333334
7.0375,6.333333333333333,-3.2666666666666666,-2.575,5.279166666666667,5.645833333333333,-0.9333333333333333,-0.26249999999999996,0.425,0.9125
4.925,9.716666666666667,1.3708333333333333,0.22500000000000006,0.31666666666666665,12.0625,-4.666666666666667,4.5875,-0.2416666666666667,1.5291666666666666
6.883333333333334,9.404166666666667,8.120833333333334,0.8333333333333334,-0.9708333333333333,11.3875,1.8083333333333333,8.491666666666667,-2.1375,0.6791666666666667
10.108333333333334,-3.65,7.7875,-0.8083333333333333,-4.225,9.191666666666666,7.970833333333333,10.820833333333333,-5.004166666666666,3.9875
16.283333333333335,0.4375000000000001,10.508333333333333,1.0916666666666666,-8.2125,12.145833333333334,11.55,13.745833333333334,-1.8125,4.4375
8.129166666666666,1.7625,2.908333333333333,-0.26666666666666666,-7.316666666666666,17.995833333333334,7.629166666666666,11.270833333333334,-0.041666666666666685,4.558333333333334
8.233333333333333,0.47500000000000003,-1.3291666666666666,-0.6916666666666667,-3.845833333333333,11.382608695652173,2.5583333333333336,2.7583333333333333,1.625,8.795833333333334
12.8,-0.45416666666666666,3.1375,0.10416666666666666,-3.1416666666666666,11.3625,3.2708333333333335,-1.5625,4.904166666666667,8.216666666666667
14.245833333333334,1.2041666666666666,4.45,1.0125,1.9708333333333334,10.979166666666666,6.958333333333333,3.091304347826087,6.3625,9.304166666666667
15.416666666666666,3.158333333333333,3.15,-1.9375,5.825,5.7875,11.1125,5.984210526315789,7.991666666666666,11.9125
10.3,4.816666666666666,5.054166666666666,-2.3208333333333333,5.933333333333334,0.13749999999999998,13.5,9.045833333333333,9.370833333333334,13.033333333333333
8.870833333333334,5.475,7.370833333333334,0.85,4.25,1.3166666666666667,3.720833333333333,10.104166666666666,10.758333333333333,13.029166666666667
13.954166666666667,5.408333333333333,8.779166666666667,-1.0166666666666666,7.504166666666666,0.4041666666666667,3.3249999999999997,2.191666666666667,12.508333333333333,10.8875
16.825,8.345833333333333,12.366666666666667,-0.2791666666666667,7.870833333333334,1.7416666666666665,6.441666666666666,0.7208333333333333,10.520833333333334,11.858333333333334
13.841666666666667,9.970833333333333,12.733333333333333,0.6833333333333333,3.129166666666667,6.858333333333333,7.4625,0.09166666666666666,4.604166666666667,15.1875
14.266666666666666,9.345833333333333,7.570833333333333,1.6833333333333333,3.7666666666666666,9.716666666666667,7.875,1.8125,12.25,8.9375
12.975,11.504166666666666,2.9583333333333335,8.320833333333333,5.895833333333333,12.925,8.216666666666667,2.175,9.691666666666666,6.191666666666666
13.8375,11.7375,7.758333333333334,10.820833333333333,6.879166666666666,9.670833333333333,9.2875,2.5375,6.3875,4.845833333333333
14.2625,12.008333333333333,11.0625,10.570833333333333,5.1,10.0875,8.55,5.1875,8.454166666666667,5.145833333333333
11.445833333333333,15.775,10.258333333333333,6.4399999999999995,6.379166666666666,16.925,9.241666666666667,9.020833333333334,15.579166666666667,3.3916666666666666
9.945833333333333,7.35,12.025,3.6608695652173915,4.554166666666666,16.883333333333333,10.716666666666667,12.6625,10.329166666666666,4.470833333333333
10.0125,-3.275,12.816666666666666,-2.13,8.363636363636363,16.554166666666667,13.1625,12.316666666666666,3.4125,5.354166666666667
6.416666666666667,5.945833333333334,10.504166666666666,-1.0166666666666666,7.2875,19.4625,16.3875,13.45,10.4125,7.629166666666666
3.9125,10.166666666666666,7.0125,3.5700000000000003,4.220833333333333,11.7625,12.991666666666667,13.591666666666667,14.679166666666667,9.370833333333334
8.2375,9.875,8.620833333333334,7.429166666666667,4.15,12.425,13.258333333333333,15.325,15.166666666666666,8.2375
5.545833333333333,12.295833333333334,13.508333333333333,11.270833333333334,7.825,17.330434782608695,24.85,16.929166666666667,13.716666666666667,2.7375
3.7416666666666667,13.816666666666666,12.4875,16.8625,9.008333333333333,17.258333333333333,16.775,12.0125,16.5875,2.058333333333333
5.058333333333334,13.420833333333333,10.525,18.1625,9.033333333333333,10.029166666666667,14.958333333333334,13.2875,20.95,7.245833333333334
6.670833333333333,13.879166666666666,11.083333333333334,8.408333333333333,7.858333333333333,1.2583333333333333,17.625,12.204166666666666,15.0875,7.929166666666667
9.791666666666666,12.345833333333333,14.354166666666666,7.254166666666666,10.254166666666666,3.791666666666667,19.329166666666666,11.570833333333333,10.116666666666667,6.5625
8.429166666666667,13.258333333333333,18.858333333333334,7.283333333333333,15.404166666666667,6.4625,11.895833333333334,8.145833333333334,6.008333333333334,10.3125
10.8,8.425,12.3,3.75,12.995833333333334,7.8125,12.683333333333334,8.625,8.695833333333333,14.233333333333333
9.716666666666667,5.295833333333333,16.166666666666668,7.983333333333333,6.791666666666667,8.775,6.683333333333334,7.691666666666666,15.479166666666666,11.620833333333334
10.216666666666667,4.895833333333333,19.483333333333334,16.783333333333335,5.645833333333333,7.3875,1.6416666666666666,12.566666666666666,19.204166666666666,17.0625
14.870833333333334,11.341666666666667,19,18.758333333333333,3.1125,8.925,3.7888888888888888,16.175,15.5,12.795833333333333
18.833333333333332,13.358333333333334,11.229166666666666,16.216666666666665,7.15,12.083333333333334,9.620833333333334,18.2625,17.570833333333333,10.808333333333334
19.120833333333334,15.875,13.245833333333334,15.745833333333334,10.2375,14.75,10.258333333333333,14.25,12.2375,8.104166666666666
20.625,18.695833333333333,20.595833333333335,14.175,12.533333333333333,5.683333333333334,14.604166666666666,7.741666666666667,10.908333333333333,8.75
21.833333333333332,18.158333333333335,17.375,13.716666666666667,11.366666666666667,3.095833333333333,18.366666666666667,7.675,7.891666666666667,8.425
22.879166666666666,19.191666666666666,9.470833333333333,13.45,11.425,9.045833333333333,19.854166666666668,12.033333333333333,12.708333333333334,10.129166666666666
23.141666666666666,20.666666666666668,13.120833333333334,12.004166666666666,10.6,13.769565217391305,20.35,13.179166666666667,18.616666666666667,13.704166666666666
19.945833333333333,15.8125,14.216666666666667,14.745833333333334,9.1625,13.233333333333333,21.02916666666667,8.554166666666667,19.670833333333334,16.195833333333333
19.170833333333334,16.379166666666666,14.508333333333333,14.674999999999999,14.387500000000001,18.9625,21.554166666666667,9.704166666666666,21.8125,12.1125
19.079166666666666,10.491666666666667,18.404166666666665,12.05,21.420833333333334,21.979166666666668,20.520833333333332,14.320833333333333,23.858333333333334,14.608333333333333
15.25,7.7625,12.0875,14.220833333333333,22.183333333333334,20.525,18,15.779166666666667,23.929166666666667,10.729166666666666
18.141666666666666,9.470833333333333,6.5,14.6375,17.404166666666665,21.05,16.916666666666668,15.116666666666667,21.591666666666665,12.7125
14.579166666666666,11.179166666666667,8.870833333333334,17.120833333333334,14.079166666666667,21.558333333333334,15.195652173913043,16.1625,20.90416666666667,8.816666666666666
11.879166666666666,11.120833333333334,10.020833333333334,18.020833333333332,19.59583333333333,13.529166666666667,16.595833333333335,16.1875,21.958333333333332,12.704166666666667
16.46666666666667,12.520833333333334,11.38695652173913,16.504166666666666,21.558333333333334,14.070833333333333,16.070833333333333,11.729166666666666,21.729166666666668,17.608333333333334
16.5625,10.508333333333333,7.295833333333333,15.75,23.8125,6.804166666666666,16.3375,8.241666666666667,23.479166666666668,18.879166666666666
13.670833333333333,12.120833333333334,10.745833333333334,14.075,23.566666666666666,6.395833333333333,18.420833333333334,12.925,18.383333333333333,20.775
14.266666666666667,12.666666666666666,16.35,11.079166666666666,22.491666666666667,14.283333333333333,13.0375,16.820833333333333,16.3,12.1375
13.483333333333333,12.954166666666667,15.895833333333334,10.475,20.875,16.479166666666668,11.433333333333334,21.608333333333334,13.15,12.270833333333334
15.9375,15.016666666666667,18.46666666666667,10.55,15.741666666666667,16.445,14.516666666666666,25.05,13.179166666666667,11.929166666666667
18.045833333333334,21.558333333333334,19.729166666666668,13.3125,19.120833333333334,15.208333333333332,15.445833333333333,22.8625,14.691666666666666,16.179166666666667
16.804166666666667,12.845833333333333,22.329166666666666,16.441666666666666,20.191666666666666,17.433333333333334,17.666666666666668,20.208333333333332,14.3625,19.045833333333334
15.741666666666667,15.625,20.7875,17.616666666666667,21.183333333333334,20.008333333333333,18.179166666666667,22.245833333333334,18.4375,18.0375
17.591666666666665,18.158333333333335,22.991666666666667,18.55,15.542857142857143,17.133333333333333,14.257894736842106,23.433333333333334,17.925,20.820833333333333
19.945833333333333,13.141666666666666,24.216666666666665,17.5125,14.9125,18.741666666666667,13.791666666666666,19.545833333333334,21.379166666666666,27.341666666666665
17.6625,12.529166666666667,18.854166666666668,18.241666666666667,15.183333333333334,20.35,15.425,21.775,21.8625,18.795833333333334
11.075,14.104166666666666,18.5,16.55,15.383333333333333,20.379166666666666,21.766666666666666,20.566666666666666,19.116666666666667,15.6
10.904166666666667,16.34583333333333,16.941666666666666,17.2,21.270833333333332,19.395833333333332,25.0375,20.058333333333334,24.266666666666666,15.3
14.679166666666667,18.575,10.616666666666667,18.65,16.2875,20.775,15.745833333333334,20.354166666666668,18.145833333333332,14.8625
16.204166666666666,18.454166666666666,13.145833333333334,18.375,15.175,22.533333333333335,15.2375,18.3125,16.9125,14.7625
17.8625,18.35,19.375,19.545833333333334,16.983333333333334,21.975,20.525,18.095833333333335,20.775,19.258333333333333
18.633333333333333,21.591666666666665,19.704166666666666,19.370833333333334,13.8,19.421739130434784,20.395833333333332,18.016666666666666,21.258333333333333,20.25
20.0125,17.245833333333334,20.504166666666666,19.425,13.2125,14.516666666666666,20.195833333333333,16.404166666666665,22.366666666666667,15.966666666666667
22.595833333333335,20.041666666666668,17.7125,18.116666666666667,15.975,16.227272727272727,19.3,15.329166666666667,19.820833333333333,14.208333333333334
19.866666666666667,20.816666666666666,16.145833333333332,18.375,14.979166666666666,15.3125,22.266666666666666,14.35,20.15,16.520833333333332
15.55,21.583333333333332,14.445833333333333,19.741666666666667,19.475,14.391666666666667,21.379166666666666,14.033333333333333,22.004166666666666,20.020833333333332
16.75,20.395833333333332,13.304166666666667,22.004166666666666,17.4125,14.570833333333333,21.679166666666667,15.1875,23.270833333333332,21.329166666666666
21.2375,17.020833333333332,15.729166666666666,21.5,17.316666666666666,18.008333333333333,18.745833333333334,17.445833333333333,25.433333333333334,21.145833333333332
18.691666666666666,18.804166666666667,17.466666666666665,20.433333333333334,20.945833333333333,20.15,18.433333333333334,16.2625,26.941666666666666,19.545833333333334
19.7125,16.4,19.72083333333333,22.016666666666666,20.429166666666667,18.079166666666666,17.545833333333334,16.479166666666668,23.958333333333332,18.379166666666666
20.6125,21.070833333333333,19.9,18.025,18.8125,18.352941176470587,21.758333333333333,13.725,22.733333333333334,19.725
20.1,21.4875,17.208333333333332,21.779166666666665,15.25,20.05,22.666666666666668,11.204166666666666,20.508333333333333,20.970833333333335
22.1,22.22083333333333,20.866666666666667,24.5625,16.783333333333335,22.229166666666668,21.554166666666667,12.729166666666666,20.854166666666668,21.016666666666666
22.075,19.870833333333334,23.47083333333333,22.020833333333332,18.808333333333334,23.541666666666668,14.833333333333334,17.641666666666666,24.329166666666666,22.2875
17.595833333333335,16.320833333333333,23.245,20.35,22.333333333333332,21.329166666666666,16.5125,19.679166666666667,23.016666666666666,22.291666666666668
15.854166666666666,17.15833333333333,23.241666666666667,19.633333333333333,22.258333333333333,22.995833333333334,20.329166666666666,18.441666666666666,23.816666666666666,23.85
